platformId,gameId,champion,queue,season,timestamp,role,lane
KR,3481558093,64,420,12,1546438611256,NONE,JUNGLE
KR,3480529912,64,420,12,1546364855438,NONE,JUNGLE
KR,3480517736,64,420,12,1546363281086,NONE,JUNGLE
KR,3478105421,64,420,12,1546235010467,NONE,JUNGLE
KR,3476203192,64,420,12,1546092405858,NONE,JUNGLE
KR,3472775487,64,420,12,1545888691410,NONE,JUNGLE
KR,3471449503,64,420,12,1545760049309,NONE,JUNGLE
KR,3467472557,64,420,12,1545498351356,NONE,JUNGLE
KR,3466070178,64,420,12,1545414970750,NONE,JUNGLE
KR,3465904309,64,420,12,1545406067544,NONE,JUNGLE
KR,3465531976,64,420,12,1545398475280,NONE,JUNGLE
KR,3463794348,64,420,12,1545242784356,NONE,JUNGLE
KR,3462609931,64,420,12,1545148991802,NONE,JUNGLE
KR,3462624682,64,420,12,1545147069167,NONE,JUNGLE
KR,3461569801,64,420,12,1545069772549,NONE,JUNGLE
KR,3457577438,64,420,12,1544802349876,NONE,JUNGLE
KR,3456477725,64,420,12,1544726025651,NONE,JUNGLE
KR,3456299000,64,420,12,1544711642612,NONE,JUNGLE
KR,3455343482,64,420,12,1544634381254,NONE,JUNGLE
KR,3455281641,64,420,12,1544628481271,NONE,JUNGLE
KR,3454157050,64,420,12,1544539274674,NONE,JUNGLE
KR,3453425831,64,420,12,1544462445114,NONE,JUNGLE
KR,3450409233,64,420,12,1544275724994,NONE,JUNGLE
KR,3449148922,64,420,12,1544200825849,NONE,JUNGLE
KR,3449119614,64,420,12,1544198402350,NONE,JUNGLE
KR,3449112139,64,420,12,1544196499409,NONE,JUNGLE
KR,3448984280,64,420,12,1544192153248,NONE,JUNGLE
KR,3448721651,64,420,12,1544178741420,NONE,JUNGLE
KR,3448625974,64,420,12,1544173785748,NONE,JUNGLE
KR,3448402089,64,420,12,1544157155703,NONE,JUNGLE
KR,3447973561,64,420,12,1544118600906,NONE,JUNGLE
KR,3446887561,64,420,12,1544031250842,NONE,JUNGLE
KR,3445804795,64,420,12,1543939751496,NONE,JUNGLE
KR,3443883202,64,420,12,1543816512309,NONE,JUNGLE
KR,3443878624,64,420,12,1543814542626,NONE,JUNGLE
KR,3443854546,64,420,12,1543811900899,NONE,JUNGLE
KR,3443426083,64,420,12,1543751984951,NONE,JUNGLE
KR,3440020299,64,420,12,1543557160738,NONE,JUNGLE
KR,3439744878,64,420,12,1543503513546,NONE,JUNGLE
KR,3439651500,64,420,12,1543496967837,NONE,JUNGLE
KR,3439544205,64,420,12,1543492486991,NONE,JUNGLE
KR,3438955071,64,420,12,1543469606215,NONE,JUNGLE
KR,3438922201,64,420,12,1543467768462,NONE,JUNGLE
KR,3438812166,64,420,12,1543426603439,NONE,JUNGLE
KR,3438714681,64,420,12,1543417495915,NONE,JUNGLE
KR,3438710192,64,420,12,1543415919686,NONE,JUNGLE
KR,3438500086,64,420,12,1543405440349,NONE,JUNGLE
KR,3438204124,64,420,12,1543385577999,NONE,JUNGLE
KR,3438200172,64,420,12,1543383409233,NONE,JUNGLE
KR,3438137174,64,420,12,1543381688750,NONE,JUNGLE
KR,3437726389,64,420,12,1543339177922,NONE,JUNGLE
KR,3437614694,64,420,12,1543329024233,NONE,JUNGLE
KR,3436829675,64,420,12,1543296815635,NONE,JUNGLE
KR,3436802646,64,420,12,1543290914675,NONE,JUNGLE
KR,3436469241,64,420,12,1543238080746,NONE,JUNGLE
KR,3436306475,64,420,12,1543229261448,NONE,JUNGLE
KR,3436131617,64,420,12,1543211873027,NONE,JUNGLE
KR,3434837338,64,420,12,1543122169501,NONE,JUNGLE
KR,3432455664,64,420,12,1542973849243,NONE,JUNGLE
KR,3430594315,64,420,12,1542822782724,NONE,JUNGLE
KR,3420476831,64,420,12,1542113321062,NONE,JUNGLE
KR,3419108414,64,420,11,1542007670086,NONE,JUNGLE
KR,3413663021,64,420,11,1541669458685,NONE,JUNGLE
